Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.18.0.10-151.101.144.217-39704-443-6,172.18.0.10,39704,151.101.144.217,443,6,08/09/2023 10:36:02 AM,18945123,17,21,1522.0,34897.0,517.0,0.0,89.52941176470587,148.24941721936835,14180.0,0.0,1661.761904761905,3867.5610907232212,1922.3417024001376,2.005793258771664,512030.3513513513,2805316.548731307,1.7076995E7,2.0,1.8945123E7,1184070.1875,4247202.911120796,1.7076995E7,229.0,1.8943665E7,947183.25,3805528.7306805397,1.7079445E7,2.0,0,0,0,0,540,680,0.8973285631346918,1.1084646956369721,0.0,14180.0,933.8205128205127,2918.318647799528,8516583.730094466,1,2,1,19,36,0,0,0,1.0,958.3947368421053,89.52941176470588,1661.7619047619048,0,0,0,24809,15,29763,8,761,10,17448,64240,292,8,20,1866369.0,0.0,1866369.0,1866369.0,1.7076995E7,0.0,1.7076995E7,1.7076995E7,NeedManualLabel
151.101.144.217-172.18.0.10-443-39704-6,151.101.144.217,443,172.18.0.10,39704,6,08/09/2023 10:36:21 AM,56,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35714.28571428572,56.0,0.0,56.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,17857.14285714286,17857.14285714286,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,292,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-151.101.146.137-50132-443-6,172.18.0.10,50132,151.101.146.137,443,6,08/09/2023 10:36:04 AM,17767590,14,15,1047.0,49217.0,517.0,0.0,74.78571428571426,156.20951343600072,21660.0,0.0,3281.1333333333337,6244.156077790619,2828.971177295289,1.6321853442138188,634556.7857142856,3354611.151966756,1.7751528E7,8.0,1.776759E7,1366737.6923076923,4923103.482231413,1.7751816E7,111.0,1.7766383E7,1269027.3571428573,4744362.138374259,1.775282E7,20.0,0,0,0,0,444,488,0.7879515454825331,0.8442337987312856,0.0,21660.0,1675.4666666666665,4636.884333950631,2.1500696326436784E7,1,2,1,12,27,0,0,0,1.0,1733.2413793103449,74.78571428571429,3281.133333333333,0,0,0,50240,12,3882834,14,1047,15,49217,64240,287,5,20,14671.0,0.0,14671.0,14671.0,1.7751528E7,0.0,1.7751528E7,1.7751528E7,NeedManualLabel
151.101.146.137-172.18.0.10-443-50132-6,151.101.146.137,443,172.18.0.10,50132,6,08/09/2023 10:36:21 AM,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,76923.07692307692,76923.07692307692,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,287,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-108.156.184.127-48310-443-6,172.18.0.10,48310,108.156.184.127,443,6,08/09/2023 10:36:01 AM,20013425,40,40,1182.0,87106.0,517.0,0.0,29.550000000000004,100.55307311475127,2856.0,0.0,2177.65,1134.6007215914758,4411.438821690939,3.9973168010972633,253334.4936708861,2127849.6784771006,1.8900481E7,-1422.0,2.0012181E7,513132.8461538462,3026050.7302910816,1.8900481E7,6.0,1.9986699E7,512479.46153846156,3026578.5109691704,1.8901766E7,1.0,0,0,0,0,1288,1288,1.9986584005486316,1.9986584005486316,0.0,2856.0,1089.975308641976,1342.0568540053423,1801116.5993827165,2,2,0,40,79,0,0,0,1.0,1103.6,29.55,2177.65,0,0,0,85973,40,1462797,20,591,20,43553,64240,133,6,32,1111700.0,0.0,1111700.0,1111700.0,1.8900481E7,0.0,1.8900481E7,1.8900481E7,NeedManualLabel
172.18.0.10-18.238.25.79-54642-443-6,172.18.0.10,54642,18.238.25.79,443,6,08/09/2023 10:36:03 AM,18410074,15,13,1098.0,6922.0,517.0,0.0,73.20000000000002,158.59210933352625,4284.0,0.0,532.4615384615385,1198.5051533323094,435.63105721356686,1.5209064341620788,681854.5925925925,3529387.4534616023,1.8341813E7,7.0,1.8408521E7,1314894.357142857,4900696.986675947,1.8341813E7,45.0,1.8408859E7,1534071.5833333335,5293587.126493089,1.8343393E7,21.0,0,0,0,0,488,424,0.8147713040153993,0.7061351301466794,0.0,4284.0,276.55172413793105,826.7238088730938,683472.2561576357,2,2,0,12,27,0,0,0,0.0,286.42857142857144,73.2,532.4615384615385,0,0,0,8020,13,125498,15,1098,13,6922,64240,133,5,32,66708.0,0.0,66708.0,66708.0,1.8341813E7,0.0,1.8341813E7,1.8341813E7,NeedManualLabel
172.18.0.10-151.101.146.109-36704-443-6,172.18.0.10,36704,151.101.146.109,443,6,08/09/2023 10:36:01 AM,20362026,74,107,3255.0,2060941.0,524.0,0.0,43.98648648648648,100.97856726929773,64980.0,0.0,19261.1308411215,21714.811183989237,101374.7846113152,8.88909581001419,113122.36666666667,1302879.9157694234,1.7402726E7,-31.0,2.0362026E7,278931.86301369866,2042859.1926464126,1.7402726E7,31.0,2.0360857E7,192083.5566037736,1696767.9482733952,1.7403985E7,1.0,0,0,0,0,2436,3432,3.6342159665251383,5.254879843489052,0.0,64980.0,11341.73626373626,19134.284953780993,3.661208606924897E8,1,2,1,92,179,0,0,0,1.0,11404.397790055249,43.986486486486484,19261.130841121496,0,0,0,2062009,104,1445334,37,1627,53,1030470,64240,296,21,20,2958034.0,0.0,2958034.0,2958034.0,1.7402726E7,0.0,1.7402726E7,1.7402726E7,NeedManualLabel
172.18.0.10-108.156.184.120-45560-443-6,172.18.0.10,45560,108.156.184.120,443,6,08/09/2023 10:36:06 AM,15836678,13,13,1068.0,18332.0,517.0,0.0,82.15384615384616,163.90385705947972,12109.0,0.0,1410.153846153846,3431.094160909263,1225.0043853894106,1.6417584546456019,633467.12,3155865.859745115,1.5781555E7,8.0,1.5835467E7,1319622.25,4569347.427696594,1.5829249E7,80.0,1.5835625E7,1319635.4166666665,4554725.192217448,1.5782766E7,20.0,0,0,0,0,424,424,0.8208792273228009,0.8208792273228009,0.0,12109.0,718.5185185185186,2430.500745657955,5907333.874643876,2,2,0,11,25,0,0,0,1.0,746.1538461538462,82.15384615384616,1410.1538461538462,0,0,0,19400,12,4009092,13,1068,13,18332,64240,133,5,32,53912.0,0.0,53912.0,53912.0,1.5781555E7,0.0,1.5781555E7,1.5781555E7,NeedManualLabel
172.18.0.10-3.160.22.61-45074-443-6,172.18.0.10,45074,3.160.22.61,443,6,08/09/2023 10:36:06 AM,15895556,13,12,1190.0,7003.0,517.0,0.0,91.53846153846153,183.352854438564,4284.0,0.0,583.5833333333334,1244.937052686406,515.4270791156976,1.5727666273516951,662314.8333333334,3232519.3579058647,1.5838473E7,2.0,1.5894221E7,1324518.4166666667,4570730.746342337,1.5838473E7,49.0,1.5894355E7,1444941.3636363638,4776154.029489507,1.5845539E7,2.0,0,0,0,0,424,392,0.8178386462228815,0.7549279811288137,0.0,4284.0,315.11538461538464,873.2924974794222,762639.7861538465,2,2,0,10,24,0,0,0,0.0,327.72,91.53846153846153,583.5833333333334,0,0,0,8193,11,1325513,13,1190,12,7003,64240,133,5,32,55748.0,0.0,55748.0,55748.0,1.5838473E7,0.0,1.5838473E7,1.5838473E7,NeedManualLabel
151.101.146.109-172.18.0.10-443-36704-6,151.101.146.109,443,172.18.0.10,36704,6,08/09/2023 10:36:21 AM,30,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66666.66666666667,30.0,0.0,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,33333.333333333336,33333.333333333336,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,296,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-108.156.184.127-48308-443-6,172.18.0.10,48308,108.156.184.127,443,6,08/09/2023 10:36:01 AM,20369577,16,19,1172.0,53861.0,517.0,0.0,73.25,149.1252270185475,8568.0,0.0,2834.78947368421,3303.978402857638,2701.7252248291657,1.7182487392840804,599105.205882353,3376512.4073824855,1.9701383E7,2.0,2.0368106E7,1357873.7333333334,5076730.709691066,1.9701383E7,189.0,2.035902E7,1131056.6666666667,4636749.192601175,1.970296E7,2.0,0,0,0,0,520,616,0.7854851379584368,0.9327636013256436,0.0,8568.0,1528.6944444444446,2754.053104783612,7584808.503968254,2,2,0,18,34,0,0,0,1.0,1572.3714285714286,73.25,2834.7894736842104,0,0,0,55033,19,84760,16,1172,19,53861,64240,133,6,32,666723.0,0.0,666723.0,666723.0,1.9701383E7,0.0,1.9701383E7,1.9701383E7,NeedManualLabel
172.18.0.10-151.101.146.109-36710-443-6,172.18.0.10,36710,151.101.146.109,443,6,08/09/2023 10:36:01 AM,20355405,8,8,610.0,5311.0,517.0,0.0,76.25000000000001,181.03886717655806,4700.0,0.0,663.875,1635.9060781195758,290.8809724002052,0.7860320145926843,1357027.0000000002,5247715.179229093,2.0326379E7,11.0,2.0355405E7,2907915.0000000005,7680823.620257879,2.0326379E7,1056.0,2.0353806E7,2907686.5714285714,7681508.787035371,2.0327705E7,33.0,0,0,0,0,264,264,0.3930160072963422,0.3930160072963422,0.0,4700.0,348.2941176470588,1131.1733269434155,1279553.0955882352,1,2,1,6,14,0,0,0,1.0,370.0625,76.25,663.875,0,0,0,5890,5,250425,8,610,8,5311,64240,285,2,20,27662.0,0.0,27662.0,27662.0,2.0326379E7,0.0,2.0326379E7,2.0326379E7,NeedManualLabel
172.18.0.10-151.101.144.217-39698-443-6,172.18.0.10,39698,151.101.144.217,443,6,08/09/2023 10:36:01 AM,20341201,8,8,610.0,5939.0,517.0,0.0,76.25000000000001,181.03886717655806,5328.0,0.0,742.375,1857.3321833440873,321.95739081482947,0.7865808906760224,1356080.066666667,5240120.772346221,2.0297974E7,6.0,2.0341201E7,2905885.8571428573,7669194.502084023,2.0297974E7,443.0,2.0339885E7,2905697.857142857,7669832.315885518,2.0299232E7,54.0,0,0,0,0,264,264,0.3932904453380112,0.3932904453380112,0.0,5328.0,385.2352941176471,1282.3264273095485,1644361.0661764706,1,2,1,6,14,0,0,0,1.0,409.3125,76.25,742.375,0,0,0,6518,5,162385,8,610,8,5939,64240,285,2,20,41937.0,0.0,41937.0,41937.0,2.0297974E7,0.0,2.0297974E7,2.0297974E7,NeedManualLabel
151.101.146.109-172.18.0.10-443-36710-6,151.101.146.109,443,172.18.0.10,36710,6,08/09/2023 10:36:21 AM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,285,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
151.101.144.217-172.18.0.10-443-39698-6,151.101.144.217,443,172.18.0.10,39698,6,08/09/2023 10:36:21 AM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,285,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-3.160.22.61-45072-443-6,172.18.0.10,45072,3.160.22.61,443,6,08/09/2023 10:36:06 AM,15908371,8,8,581.0,6192.0,517.0,0.0,72.62500000000001,180.94587785933592,4284.0,0.0,774.0,1534.1450853348724,425.7506943985654,1.005759797781935,1060558.0666666667,4103438.0615031566,1.5893601E7,11.0,1.5907052E7,2272436.0,6006369.51600127,1.5893601E7,418.0,1.5905945E7,2272277.8571428573,6007062.571915979,1.5895014E7,21.0,0,0,0,0,264,264,0.5028798988909675,0.5028798988909675,0.0,4284.0,398.4117647058824,1085.1485531266865,1177547.382352941,2,2,0,6,15,0,0,0,1.0,423.3125,72.625,774.0,0,0,0,6773,6,646278,8,581,8,6192,64240,131,2,32,13451.0,0.0,13451.0,13451.0,1.5893601E7,0.0,1.5893601E7,1.5893601E7,NeedManualLabel
172.18.0.10-104.18.130.236-56914-443-6,172.18.0.10,56914,104.18.130.236,443,6,08/09/2023 10:36:01 AM,20143436,16,30,1130.0,90798.0,517.0,0.0,70.625,147.12030224728787,13988.0,0.0,3026.6,3570.4764928797526,4563.670269560764,2.2836223174636143,447631.9111111111,2752047.4192143735,1.8428532E7,1.0,2.0134782E7,1342318.8,4745187.985262637,1.8428532E7,55.0,2.0134776E7,694302.6206896552,3426096.016640842,1.8437203E7,1.0,0,0,0,0,520,968,0.7943034147699528,1.4893189026936615,0.0,13988.0,1955.914893617021,3179.79738095115,1.0111111383903792E7,2,2,0,31,45,0,0,0,1.0,1998.4347826086957,70.625,3026.6,0,0,0,45964,16,1330766,8,565,15,45399,64240,8,6,32,1706250.0,0.0,1706250.0,1706250.0,1.8428532E7,0.0,1.8428532E7,1.8428532E7,NeedManualLabel
172.18.0.10-104.18.130.236-56930-443-6,172.18.0.10,56930,104.18.130.236,443,6,08/09/2023 10:36:02 AM,19883296,21,35,1483.0,38110.0,517.0,0.0,70.61904761904762,136.52343249071794,4173.0,0.0,1088.8571428571427,1331.4937684653974,1991.2694555268904,2.8164344583513716,361514.4727272727,2409462.3189880615,1.780742E7,1.0,1.987477E7,993738.5,3979788.8293733103,1.780742E7,198.0,1.9874643E7,584548.3235294117,3062473.26004312,1.7816664E7,1.0,0,0,0,0,680,1128,1.0561629218817643,1.7602715364696073,0.0,4173.0,694.6140350877193,1155.3429106668161,1334817.2412280706,2,2,0,39,55,0,0,0,1.0,707.0178571428571,70.61904761904762,1088.857142857143,0,0,0,19796,19,243388,10,741,17,19055,64240,8,9,32,2067350.0,0.0,2067350.0,2067350.0,1.780742E7,0.0,1.780742E7,1.780742E7,NeedManualLabel
172.18.0.10-104.18.32.137-34736-443-6,172.18.0.10,34736,104.18.32.137,443,6,08/09/2023 10:36:02 AM,19722637,11,10,1084.0,3035.0,517.0,0.0,98.54545454545455,177.48316181337523,2123.0,0.0,303.50000000000006,659.4161137787817,208.84631198150635,1.064766339308481,986131.85,4395815.441929282,1.9661874E7,3.0,1.9713296E7,1971329.5999999999,6215826.56344972,1.9661874E7,81.0,1.9713479E7,2190386.5555555555,6555348.598622828,1.9671311E7,3.0,0,0,0,0,360,328,0.5577347491615853,0.5070315901468957,0.0,2123.0,187.2272727272727,462.149525567953,213582.18398268402,2,2,0,11,20,0,0,0,0.0,196.14285714285714,98.54545454545455,303.5,0,0,0,4119,11,98368,11,1084,10,3035,64240,8,5,32,51422.0,0.0,51422.0,51422.0,1.9661874E7,0.0,1.9661874E7,1.9661874E7,NeedManualLabel
172.18.0.10-23.48.99.6-56692-443-6,172.18.0.10,56692,23.48.99.6,443,6,08/09/2023 10:36:05 AM,16923136,18,21,1169.0,52903.0,517.0,0.0,64.94444444444446,143.00204532565354,16406.0,0.0,2519.1904761904766,5497.539464333545,3195.152482376789,2.304537409614861,445345.6842105263,2687982.6267714994,1.6577063E7,5.0,1.6923136E7,995478.5882352941,4015787.6710743974,1.6577063E7,40.0,1.6914769E7,845738.45,3705271.212561461,1.6585562E7,20.0,0,0,0,0,572,680,1.0636326505914744,1.2409047590233868,0.0,16406.0,1351.8000000000002,4129.507856689649,1.705283513846154E7,1,2,1,20,37,0,0,0,1.0,1386.4615384615386,64.94444444444444,2519.190476190476,0,0,0,54048,19,164313,18,1169,21,52903,64240,504,6,20,337685.0,0.0,337685.0,337685.0,1.6577063E7,0.0,1.6577063E7,1.6577063E7,NeedManualLabel
23.48.99.6-172.18.0.10-443-56692-6,23.48.99.6,443,172.18.0.10,56692,6,08/09/2023 10:36:21 AM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199999.99999999997,10.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,99999.99999999999,99999.99999999999,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,504,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-34.120.202.204-42804-443-6,172.18.0.10,42804,34.120.202.204,443,6,08/09/2023 10:36:03 AM,18519295,17,16,3906.0,5588.0,1427.0,0.0,229.76470588235293,427.27077617884265,2048.0,0.0,349.24999999999994,693.2123772697657,512.6545043966306,1.7819252838728472,578727.9687499999,3180349.0647052834,1.8003533E7,-28.0,1.8508886E7,1156805.375,4497700.279065764,1.80193E7,5.0,1.8508913E7,1233927.5333333332,4643084.4837136455,1.8013942E7,1.0,0,0,0,0,552,520,0.917961509873891,0.8639637739989563,0.0,2048.0,279.2352941176471,559.4132780746935,312943.2156862744,2,2,0,17,32,0,0,0,0.0,287.6969696969697,229.76470588235293,349.25,0,0,0,9494,17,19825,17,3906,16,5588,64240,285,10,32,505353.0,0.0,505353.0,505353.0,1.8003533E7,0.0,1.8003533E7,1.8003533E7,NeedManualLabel
172.18.0.10-34.120.202.204-42808-443-6,172.18.0.10,42808,34.120.202.204,443,6,08/09/2023 10:36:04 AM,17171203,17,15,3026.0,5609.0,731.0,0.0,178.0,285.3556990844935,2048.0,0.0,373.9333333333333,710.6298480590166,502.87682231699205,1.8635852129871158,553909.7741935484,3002957.3593391976,1.6731515E7,2.0,1.7160969E7,1072560.5625,4181171.887494461,1.6749007E7,27.0,1.7160296E7,1225735.4285714284,4466629.541553688,1.6741749E7,2.0,0,0,0,0,552,488,0.9900296443994053,0.8735555685877106,0.0,2048.0,261.66666666666674,522.8916395073329,273415.6666666666,2,2,0,17,31,0,0,0,0.0,269.84375,178.0,373.93333333333334,0,0,0,8635,17,21546,17,3026,15,5609,64240,278,10,32,429454.0,0.0,429454.0,429454.0,1.6731515E7,0.0,1.6731515E7,1.6731515E7,NeedManualLabel
172.18.0.10-34.120.15.67-36612-443-6,172.18.0.10,36612,34.120.15.67,443,6,08/09/2023 10:36:03 AM,18214406,13,12,1084.0,5664.0,517.0,0.0,83.38461538461539,159.506289563316,2048.0,0.0,472.0,770.676562272633,370.4759847782025,1.3725399554616275,758933.5833333335,3699369.8362656655,1.8126924E7,-42.0,1.8202939E7,1516911.5833333333,5236002.721396429,1.8143441E7,6.0,1.8202904E7,1654809.4545454546,5466989.861287295,1.8138391E7,2.0,0,0,0,0,424,392,0.7137207768400463,0.6588191786215811,0.0,2048.0,259.5384615384615,560.3964475811196,314044.17846153845,2,2,0,12,24,0,0,0,0.0,269.92,83.38461538461539,472.0,0,0,0,6748,12,141248,13,1084,12,5664,64240,265,6,32,76015.0,0.0,76015.0,76015.0,1.8126924E7,0.0,1.8126924E7,1.8126924E7,NeedManualLabel
172.18.0.10-216.239.36.181-41104-443-6,172.18.0.10,41104,216.239.36.181,443,6,08/09/2023 10:36:05 AM,16396056,18,19,1864.0,8395.0,701.0,0.0,103.55555555555554,201.83604943040578,2800.0,0.0,441.842105263158,906.3573162916057,625.6992535277996,2.256640255437039,455446.00000000006,2702946.9101536144,1.6222569E7,-36.0,1.6384786E7,963810.9411764708,3935027.8685642346,1.6233853E7,7.0,1.6384497E7,910249.8333333333,3825139.5920130233,1.6237247E7,1.0,0,0,0,0,584,616,1.0978249891315326,1.1588152663055065,0.0,2800.0,269.9736842105263,670.0520143925136,448969.70199146523,2,2,0,19,36,0,0,0,1.0,277.27027027027026,103.55555555555556,441.8421052631579,0,0,0,5129,9,125291,18,1864,19,8395,64240,272,9,32,64863.0,0.0,64863.0,64863.0,1.6222569E7,0.0,1.6222569E7,1.6222569E7,NeedManualLabel
172.18.0.10-23.33.29.75-44578-443-6,172.18.0.10,44578,23.33.29.75,443,6,08/09/2023 10:36:03 AM,18502474,344,441,11923.0,1.0496891E7,772.0,0.0,34.65988372093025,156.61079877421554,65160.0,0.0,23802.473922902474,19068.89500743114,567968.0457867419,42.42675871345637,23600.09438775509,333275.1777457287,6029876.0,-234.0,1.8502474E7,53943.07288629738,502651.3025149193,6029876.0,4.0,1.8494115E7,42032.079545454544,445569.1090955844,6044092.0,1.0,0,0,0,0,11004,14120,18.59210827697961,23.834650436476768,0.0,65160.0,13369.99236641221,18523.596599632838,3.431236309859292E8,1,2,1,386,783,0,0,0,1.0,13387.024203821657,34.65988372093023,23802.473922902493,0,0,0,2627197,113,7064120,86,2980,110,2624222,64240,501,17,20,1262486.0,1719593.1821776917,2478422.0,46550.0,5785337.0,345830.3703291543,6029876.0,5540798.0,NeedManualLabel
23.33.29.75-172.18.0.10-443-44578-6,23.33.29.75,443,172.18.0.10,44578,6,08/09/2023 10:36:21 AM,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,83333.33333333333,83333.33333333333,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-162.247.241.2-58634-443-6,172.18.0.10,58634,162.247.241.2,443,6,08/09/2023 10:36:21 AM,125170,12,9,11155.0,1431.0,2896.0,0.0,929.5833333333334,1239.5285363493017,1213.0,0.0,159.0,401.7717013429393,100551.25029959255,167.77183031077735,6258.499999999999,10896.050180056798,40536.0,8.0,116631.0,10602.818181818182,22480.580970331623,75592.0,8.0,116665.0,14583.125,23869.832296002536,69279.0,74.0,0,0,0,0,392,296,95.86961732044419,71.90221299033314,0.0,2896.0,572.090909090909,1013.9221304321583,1028038.0865800865,2,2,0,9,20,0,0,0,0.0,599.3333333333334,929.5833333333334,159.0,0,0,0,12586,9,268908,0,0,0,0,64240,8,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-142.250.190.109-58684-443-6,172.18.0.10,58684,142.250.190.109,443,6,08/09/2023 10:36:00 AM,21684559,14,14,1100.0,7013.0,517.0,0.0,78.57142857142857,150.62113156766972,2800.0,0.0,500.92857142857144,846.3972030168372,374.1371913535341,1.2912413851718174,803131.8148148147,4146507.8959726696,2.1550988E7,-42.0,2.1667396E7,1666722.7692307692,5980960.021444608,2.1572537E7,10.0,2.166814E7,1666780.0,5979627.180479845,2.1568151E7,1.0,0,0,0,0,456,456,0.6456206925859087,0.6456206925859087,0.0,2800.0,279.7586206896552,625.006665974304,390633.3325123153,2,2,0,16,27,0,0,0,1.0,289.75,78.57142857142857,500.92857142857144,0,0,0,8113,16,104030,14,1100,14,7013,64240,265,7,32,116408.0,0.0,116408.0,116408.0,2.1550988E7,0.0,2.1550988E7,2.1550988E7,NeedManualLabel
172.18.0.10-23.33.22.149-57248-443-6,172.18.0.10,57248,23.33.22.149,443,6,08/09/2023 10:36:05 AM,16128559,18,20,2861.0,4879.0,842.0,0.0,158.94444444444443,284.40722093551256,1448.0,0.0,243.95000000000002,449.10524789208426,479.89408105212624,2.356069131780465,435906.99999999994,2615227.2105396823,1.5913585E7,-7.0,1.6128559E7,948738.7647058824,3856410.304052746,1.5913585E7,5.0,1.6120236E7,848433.4736842106,3652844.395139087,1.5932627E7,1.0,0,0,0,0,572,648,1.1160327466328517,1.240036385147613,0.0,1448.0,198.46153846153848,374.03144014724677,139899.51821862345,1,2,1,18,36,0,0,0,1.0,203.68421052631578,158.94444444444446,243.95,0,0,0,7716,18,41249,18,2861,20,4879,64240,501,7,20,199335.0,0.0,199335.0,199335.0,1.5913585E7,0.0,1.5913585E7,1.5913585E7,NeedManualLabel
23.33.22.149-172.18.0.10-443-57248-6,23.33.22.149,443,172.18.0.10,57248,6,08/09/2023 10:36:21 AM,115,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17391.304347826088,115.0,0.0,115.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,8695.652173913044,8695.652173913044,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.18.0.10-162.159.128.61-58706-443-6,172.18.0.10,58706,162.159.128.61,443,6,08/09/2023 10:36:01 AM,20654133,15,19,3083.0,61173.0,1063.0,0.0,205.5333333333333,359.9463981259009,18998.0,0.0,3219.6315789473683,4934.872510010617,3111.0480406028178,1.6461596330380945,625882.8181818182,3033714.9597784034,1.7380107E7,1.0,2.0644438E7,1474602.7142857146,4616112.224067655,1.7380107E7,526.0,2.0645087E7,1146949.2777777778,4090011.617018131,1.7389837E7,1.0,0,0,0,0,488,616,0.7262468969285711,0.9199127361095234,0.0,18998.0,1835.8857142857153,3909.9750621397347,1.5287904986554623E7,2,2,0,18,33,0,0,0,1.0,1889.8823529411766,205.53333333333333,3219.6315789473683,0,0,0,62167,16,68686,7,1541,9,30586,64240,8,5,32,3264331.0,0.0,3264331.0,3264331.0,1.7380107E7,0.0,1.7380107E7,1.7380107E7,NeedManualLabel
